problem_id;pl;country;score
70;python3;Thailand;40.00;2
70;python3;Lebanon;40.00;1
70;python3;Brazil;40.00;8
70;python3;Russia;40.00;5
70;python3;Italy;40.00;11
70;python3;Ireland;40.00;3
70;python3;Singapore;40.00;15
70;python3;South Korea;40.00;8
70;python3;Vietnam;40.00;4
70;python3;Republic of Korea;40.00;1
70;python3;Switzerland;40.00;9
70;python3;Indonesia;40.00;15
70;python3;Spain;40.00;5
70;python3;Romania;40.00;3
70;python3;Viet Nam;40.00;9
70;python3;Czechia;40.00;1
70;python3;Austria;40.00;1
70;python3;Colombia;40.00;2
70;python3;Algeria;40.00;2
70;python3;Poland;40.00;5
70;python3;Argentina;40.00;3
70;python3;Luxembourg;40.00;1
70;python3;Korea, Republic of;40.00;2
70;python3;Morocco;40.00;2
70;python3;Kenya;40.00;1
70;python3;Croatia;40.00;1
70;python3;Norway;40.00;1
70;python3;New Zealand;40.00;1
70;python3;Dominican Republic;40.00;1
70;python3;Portugal;40.00;1
70;python3;Saudi Arabia;40.00;1
70;python3;Egypt;40.00;5
70;python3;Malaysia;40.00;1
70;python3;Nigeria;40.00;1
70;python3;United Arab Emirates;40.00;1
70;python3;Kazakhstan;40.00;1
70;python3;Peru;40.00;1
70;python3;Georgia;40.00;1
70;python3;Canada;37.144;1
70;python3;United States;37.144;1
70;python3;United States;36.856;3
70;python3;India;36.856;3
70;python3;Singapore;36.856;1
70;python3;India;36.364;1
70;python3;Netherlands;34.284;1
70;python3;India;34.284;5
70;python3;Germany;34.284;1
70;python3;France;34.284;1
70;python3;United Kingdom;34.284;2
70;python3;Viet Nam;34.284;1
70;python3;India;33.716;15
70;python3;United States;33.716;5
70;python3;France;33.716;1
70;python3;Canada;33.716;1
70;python3;Belarus;33.716;1
70;python3;Null;33.716;1
70;python3;Vietnam;33.716;1
70;python3;Russia;33.716;1
70;python3;Sri Lanka;33.716;1
70;python3;United Kingdom;33.716;1
70;python3;India;32.728;1
70;python3;United States;31.428;13
70;python3;India;31.428;10
70;python3;Australia;31.428;1
70;python3;Spain;31.428;1
70;python3;Sri Lanka;31.428;1
70;python3;Jordan;31.428;1
70;python3;Germany;31.428;1
70;python3;China;31.428;1
70;python3;Poland;31.428;2
70;python3;France;31.428;1
70;python3;United Kingdom;31.428;1
70;python3;South Korea;31.428;1
70;python3;Republic of Korea;31.428;1
70;python3;Russia;31.428;1
70;python3;India;15.716;17
70;python3;Viet Nam;15.716;1
70;python3;United States;15.716;2
70;python3;Null;15.716;1
70;python3;France;15.716;1
70;python3;Spain;15.716;1
70;python3;Estonia;14.544;1
70;python3;India;14.284;2
70;python3;Canada;14.284;1
70;python3;Egypt;14.284;1
70;python3;India;12.572;13
70;python3;Romania;12.572;1
70;python3;Malaysia;12.572;1
70;python3;Spain;12.572;1
70;python3;India;11.428;1
70;python3;United States;10.908;2
70;python3;Bangladesh;09.428;1
70;python3;Brazil;09.428;1
70;python3;Canada;09.428;1
70;python3;India;09.428;8
70;python3;United States;09.428;4
70;python3;Sweden;09.428;1
70;python3;United Kingdom;09.428;1
70;python3;Israel;09.428;1
70;python3;Romania;09.428;1
70;python3;Vietnam;09.428;1
70;python3;United States;08.572;2
70;python3;Null;08.572;1
70;python3;India;08.572;1
70;python3;Poland;07.272;1
70;python3;China;07.272;1
70;python3;Italy;07.272;1
70;python3;India;07.272;4
70;python3;Israel;07.272;1
70;python3;Canada;07.272;3
70;python3;Kenya;07.272;1
70;python3;Norway;07.272;1
70;python3;United States;07.272;6
70;python3;United Kingdom;07.272;2
70;python3;Ecuador;07.272;1
70;python3;Sri Lanka;07.272;1
70;python3;Qatar;07.272;1
70;python3;France;07.272;1
70;python3;India;06.284;1
70;python3;Greece;06.284;1
70;python3;United States;06.284;1
70;python3;Argentina;06.284;1
70;python3;India;03.144;41
70;python3;United Kingdom;03.144;3
70;python3;United States;03.144;12
70;python3;Netherlands;03.144;1
70;python3;Romania;03.144;2
70;python3;Turkey;03.144;2
70;python3;Egypt;03.144;1
70;python3;Japan;03.144;3
70;python3;Viet Nam;03.144;3
70;python3;South Korea;03.144;2
70;python3;Canada;03.144;4
70;python3;Russian Federation;03.144;1
70;python3;Germany;03.144;3
70;python3;Finland;03.144;2
70;python3;Algeria;03.144;3
70;python3;Sri Lanka;03.144;1
70;python3;Switzerland;03.144;2
70;python3;Israel;03.144;1
70;python3;Singapore;03.144;1
70;python3;Australia;03.144;1
70;python3;France;03.144;2
70;python3;Indonesia;03.144;1
70;python3;Hungary;03.144;1
70;python3;Colombia;03.144;2
70;python3;Ireland;03.144;2
70;python3;Iran, Islamic Republic of;03.144;1
70;python3;Brazil;03.144;1
70;python3;Pakistan;03.144;1
70;python3;India;00.00;73
70;python3;Hong Kong;00.00;1
70;python3;Null;00.00;1
70;python3;United States;00.00;13
70;python3;Singapore;00.00;1
70;python3;Turkey;00.00;1
70;python3;France;00.00;1
70;python3;Canada;00.00;2
70;python3;Taiwan;00.00;3
70;python3;United Arab Emirates;00.00;1
70;python3;United Kingdom;00.00;1
70;python3;Poland;00.00;1
70;python3;Russia;00.00;1
70;groovy;Russia;40.00;1
70;groovy;Brazil;40.00;1
70;groovy;Brazil;29.092;1
70;groovy;India;07.272;1
70;objectivec;Taiwan;40.00;1
70;objectivec;Poland;40.00;2
70;objectivec;Null;40.00;1
70;objectivec;Netherlands;40.00;1
70;objectivec;Thailand;40.00;1
70;objectivec;Egypt;14.544;1
70;objectivec;China;02.856;1
70;objectivec;United States;00.00;1
70;fsharp;Kazakhstan;40.00;1
70;fsharp;United Kingdom;40.00;1
70;fsharp;Denmark;40.00;1
70;fsharp;United States;03.636;1
70;visualbasic;Argentina;40.00;2
70;visualbasic;Turkey;40.00;1
70;visualbasic;United States;40.00;1
70;java8;Japan;40.00;3
70;java8;United States;40.00;97
70;java8;Argentina;40.00;1
70;java8;Russian Federation;40.00;6
70;java8;India;40.00;222
70;java8;South Africa;40.00;1
70;java8;Ukraine;40.00;4
70;java8;Vietnam;40.00;5
70;java8;Egypt;40.00;2
70;java8;Bulgaria;40.00;2
70;java8;Ireland;40.00;3
70;java8;Kazakhstan;40.00;1
70;java8;Poland;40.00;6
70;java8;Hungary;40.00;6
70;java8;Germany;40.00;8
70;java8;美国;40.00;1
70;java8;China;40.00;2
70;java8;Taiwan;40.00;2
70;java8;United Kingdom;40.00;9
70;java8;Romania;40.00;3
70;java8;Brazil;40.00;8
70;java8;Belarus;40.00;2
70;java8;Bangladesh;40.00;2
70;java8;Switzerland;40.00;3
70;java8;Jordan;40.00;1
70;java8;Turkey;40.00;5
70;java8;Serbia;40.00;3
70;java8;Singapore;40.00;6
70;java8;Croatia;40.00;1
70;java8;Australia;40.00;4
70;java8;Asia/Pacific Region;40.00;1
70;java8;Israel;40.00;2
70;java8;Czech Republic;40.00;1
70;java8;Viet Nam;40.00;7
70;java8;Russia;40.00;1
70;java8;Republic of Korea;40.00;1
70;java8;Morocco;40.00;3
70;java8;Tunisia;40.00;1
70;java8;Italy;40.00;1
70;java8;Netherlands;40.00;2
70;java8;Colombia;40.00;4
70;java8;Greece;40.00;1
70;java8;Uzbekistan;40.00;1
70;java8;Canada;40.00;5
70;java8;South Korea;40.00;3
70;java8;Palestinian Territory, Occupied;40.00;2
70;java8;Indonesia;40.00;5
70;java8;Finland;40.00;1
70;java8;Philippines;40.00;12
70;java8;Austria;40.00;3
70;java8;Thailand;40.00;1
70;java8;Sweden;40.00;1
70;java8;Malaysia;40.00;1
70;java8;France;40.00;2
70;java8;Sri Lanka;40.00;2
70;java8;Spain;40.00;1
70;java8;Null;40.00;4
70;java8;Azerbaijan;40.00;1
70;java8;Korea, Republic of;40.00;1
70;java8;Nepal;40.00;1
70;java8;Mexico;40.00;2
70;java8;Algeria;40.00;2
70;java8;Hong Kong;40.00;1
70;java8;Czechia;40.00;1
70;java8;Latvia;40.00;1
70;java8;United Arab Emirates;40.00;1
70;java8;Canada;18.00;1
70;java8;United States;18.00;5
70;java8;South Korea;18.00;1
70;java8;India;18.00;10
70;java8;United Kingdom;18.00;2
70;java8;Turkey;18.00;2
70;java8;Pakistan;18.00;1
70;java8;Germany;18.00;1
70;java8;Australia;18.00;1
70;java8;India;17.144;2
70;java8;United States;17.144;1
70;java8;United Kingdom;15.716;1
70;java8;United States;15.716;3
70;java8;India;15.716;4
70;java8;Canada;15.716;1
70;java8;United States;14.856;1
70;java8;Canada;14.544;1
70;java8;India;14.544;3
70;java8;United States;14.284;1
70;java8;Germany;14.284;1
70;java8;United States;12.572;2
70;java8;South Korea;12.572;1
70;java8;Bulgaria;12.572;1
70;java8;Canada;11.428;2
70;java8;India;11.428;2
70;java8;United States;10.908;1
70;java8;Ukraine;10.908;1
70;java8;India;10.908;2
70;java8;United States;09.428;1
70;java8;United Kingdom;09.428;1
70;java8;India;09.428;3
70;java8;Korea, Republic of;09.428;1
70;java8;Sri Lanka;09.428;1
70;java8;Philippines;08.572;1
70;java8;United States;08.572;3
70;java8;India;08.572;7
70;java8;Norway;08.572;1
70;java8;United Kingdom;08.572;1
70;java8;Canada;08.572;1
70;java8;Hungary;08.572;1
70;java8;Mongolia;07.272;1
70;java8;United States;07.272;6
70;java8;India;07.272;10
70;java8;Tunisia;07.272;1
70;java8;Republic of Korea;07.272;1
70;java8;Sweden;07.272;1
70;java8;Ukraine;07.272;1
70;java8;Italy;07.272;1
70;java8;India;06.284;1
70;java8;United Kingdom;00.00;4
70;java8;Singapore;00.00;1
70;java8;India;00.00;55
70;java8;Poland;00.00;3
70;java8;United States;00.00;20
70;java8;Norway;00.00;1
70;java8;Russia;00.00;1
70;java8;Hong Kong;00.00;1
70;java8;Canada;00.00;2
70;java8;Armenia;00.00;1
70;java8;Null;00.00;1
70;java8;Viet Nam;00.00;2
70;java8;Ukraine;00.00;1
70;java8;Sri Lanka;00.00;1
70;java8;Georgia;00.00;2
70;java8;Egypt;00.00;1
70;java8;South Korea;00.00;1
70;java8;Hungary;00.00;1
70;java8;Turkey;00.00;1
70;java15;South Korea;40.00;1
70;java15;India;40.00;46
70;java15;Russia;40.00;3
70;java15;Israel;40.00;1
70;java15;Bulgaria;40.00;1
70;java15;United States;40.00;7
70;java15;Romania;40.00;2
70;java15;Russian Federation;40.00;1
70;java15;United Kingdom;40.00;4
70;java15;Ireland;40.00;1
70;java15;Thailand;40.00;1
70;java15;Poland;40.00;6
70;java15;Ukraine;40.00;2
70;java15;Netherlands;40.00;1
70;java15;Greece;40.00;1
70;java15;Germany;40.00;3
70;java15;Canada;40.00;2
70;java15;Slovakia;40.00;1
70;java15;Croatia;40.00;1
70;java15;Singapore;40.00;1
70;java15;France;40.00;1
70;java15;Lebanon;40.00;1
70;java15;Pakistan;40.00;2
70;java15;Switzerland;40.00;2
70;java15;Vietnam;40.00;1
70;java15;Turkey;40.00;1
70;java15;Italy;40.00;1
70;java15;Australia;40.00;1
70;java15;Bangladesh;40.00;1
70;java15;Uzbekistan;40.00;1
70;java15;Armenia;40.00;1
70;java15;South Africa;40.00;1
70;kotlin;Russian Federation;40.00;11
70;kotlin;India;40.00;8
70;kotlin;United States;40.00;15
70;kotlin;Viet Nam;40.00;2
70;kotlin;Germany;40.00;5
70;kotlin;Canada;40.00;3
70;kotlin;Indonesia;40.00;2
70;kotlin;Poland;40.00;2
70;kotlin;Russia;40.00;7
70;kotlin;Republic of Korea;40.00;4
70;kotlin;Ukraine;40.00;3
70;kotlin;Brazil;40.00;2
70;kotlin;South Korea;40.00;4
70;kotlin;France;40.00;1
70;kotlin;Antarctica;40.00;1
70;kotlin;China;40.00;2
70;kotlin;Taiwan;40.00;3
70;kotlin;Spain;40.00;3
70;kotlin;Georgia;40.00;1
70;kotlin;Australia;40.00;2
70;kotlin;United Kingdom;40.00;2
70;kotlin;Kazakhstan;40.00;1
70;kotlin;Japan;40.00;2
70;kotlin;Norway;40.00;1
70;kotlin;Iran, Islamic Republic of;40.00;1
70;kotlin;Czech Republic;40.00;1
70;kotlin;United Arab Emirates;40.00;1
70;kotlin;Hungary;40.00;1
70;kotlin;Vietnam;40.00;1
70;kotlin;Netherlands;40.00;2
70;kotlin;Costa Rica;40.00;1
70;kotlin;Colombia;40.00;1
70;kotlin;Nigeria;40.00;1
70;kotlin;Italy;40.00;1
70;kotlin;Egypt;40.00;1
70;kotlin;India;33.716;1
70;r;India;40.00;1
70;r;Poland;40.00;1
70;r;United States;31.428;1
70;r;India;28.572;1
70;racket;United States;40.00;1
70;racket;Belgium;31.428;1
70;rust;United States;40.00;3
70;rust;Australia;40.00;1
70;rust;United Kingdom;40.00;1
70;rust;Japan;40.00;1
70;rust;New Zealand;40.00;1
70;rust;Hong Kong;40.00;1
70;rust;Germany;40.00;1
70;rust;Netherlands;40.00;1
70;rust;Null;40.00;1
70;rust;Russia;31.428;1
70;rust;Poland;03.144;1
70;fortran;Taiwan;40.00;1
70;swift;France;40.00;1
70;swift;Croatia;40.00;2
70;swift;Republic of Korea;40.00;3
70;swift;Russia;40.00;4
70;swift;Serbia;40.00;1
70;swift;United States;40.00;13
70;swift;India;40.00;9
70;swift;Russian Federation;40.00;4
70;swift;Malaysia;40.00;1
70;swift;Mexico;40.00;1
70;swift;Germany;40.00;1
70;swift;Canada;40.00;1
70;swift;Ukraine;40.00;2
70;swift;Indonesia;40.00;1
70;swift;Taiwan;40.00;1
70;swift;Null;40.00;1
70;swift;Greece;40.00;1
70;swift;Bangladesh;40.00;2
70;swift;United Kingdom;40.00;1
70;swift;Viet Nam;40.00;2
70;swift;South Korea;40.00;2
70;swift;Singapore;40.00;1
70;swift;Norway;40.00;1
70;swift;Andorra;40.00;1
70;swift;Netherlands;40.00;1
70;swift;Switzerland;40.00;1
70;swift;Belarus;40.00;1
70;swift;Finland;40.00;1
70;swift;Israel;40.00;1
70;swift;Italy;40.00;1
70;swift;United States;31.428;2
70;swift;Turkey;31.428;1
70;swift;Slovak Republic;31.428;1
70;swift;Russia;31.428;1
70;swift;India;31.428;1
70;swift;India;22.856;1
70;swift;United States;22.856;1
70;swift;Ukraine;22.00;2
70;swift;India;22.00;2
70;swift;Uzbekistan;22.00;1
70;swift;United States;22.00;1
70;swift;China;22.00;1
70;swift;Korea, Republic of;22.00;1
70;swift;Turkey;22.00;1
70;swift;Null;17.144;1
70;swift;United States;10.908;1
70;swift;Hungary;08.572;1
70;swift;United States;05.716;1
70;swift;United States;03.144;2
70;swift;South Korea;03.144;2
70;swift;Russia;03.144;2
70;swift;India;03.144;2
70;swift;Pakistan;03.144;1
70;swift;Kazakhstan;03.144;1
70;swift;South Africa;03.144;1
70;swift;Poland;03.144;1
70;swift;Singapore;03.144;1
70;swift;India;02.856;1
70;swift;India;00.00;1
70;swift;Belarus;00.00;1
70;cpp14;Singapore;40.00;3
70;cpp14;Sweden;40.00;3
70;cpp14;Poland;40.00;2
70;cpp14;Japan;40.00;8
70;cpp14;United States;40.00;16
70;cpp14;Kazakhstan;40.00;7
70;cpp14;Hong Kong;40.00;3
70;cpp14;Taiwan;40.00;4
70;cpp14;South Korea;40.00;3
70;cpp14;Finland;40.00;1
70;cpp14;Ukraine;40.00;4
70;cpp14;Canada;40.00;3
70;cpp14;Indonesia;40.00;3
70;cpp14;China;40.00;6
70;cpp14;United Kingdom;40.00;8
70;cpp14;India;40.00;174
70;cpp14;Russian Federation;40.00;11
70;cpp14;Vietnam;40.00;4
70;cpp14;Armenia;40.00;2
70;cpp14;France;40.00;4
70;cpp14;Netherlands;40.00;1
70;cpp14;Viet Nam;40.00;4
70;cpp14;Greece;40.00;1
70;cpp14;Germany;40.00;1
70;cpp14;Egypt;40.00;3
70;cpp14;Iran;40.00;1
70;cpp14;Switzerland;40.00;1
70;cpp14;Hungary;40.00;1
70;cpp14;Bangladesh;40.00;3
70;cpp14;Bulgaria;40.00;2
70;cpp14;Russia;40.00;1
70;cpp14;Austria;40.00;1
70;cpp14;Null;40.00;4
70;cpp14;Romania;40.00;2
70;cpp14;Israel;40.00;1
70;cpp14;Croatia;40.00;1
70;cpp14;Czech Republic;40.00;1
70;cpp14;Denmark;40.00;1
70;cpp14;Syrian Arab Republic;40.00;1
70;cpp14;United States;31.428;13
70;cpp14;India;31.428;67
70;cpp14;Serbia;31.428;1
70;cpp14;South Africa;31.428;1
70;cpp14;United Kingdom;31.428;1
70;cpp14;Hong Kong;31.428;1
70;cpp14;Vietnam;31.428;2
70;cpp14;Bangladesh;31.428;2
70;cpp14;Republic of Korea;31.428;1
70;cpp14;Egypt;31.428;2
70;cpp14;Georgia;31.428;1
70;cpp14;Armenia;31.428;1
70;cpp14;Poland;31.428;3
70;cpp14;Canada;31.428;1
70;cpp14;Indonesia;31.428;1
70;cpp14;Null;31.428;1
70;cpp14;Pakistan;31.428;1
70;cpp20;India;40.00;10
70;cpp20;Jordan;40.00;1
70;cpp20;Germany;40.00;1
70;cpp20;Bangladesh;40.00;1
70;cpp20;India;09.428;1
70;cpp20;India;03.144;1
70;cpp20;India;00.00;2
70;coffeescript;Israel;40.00;1
70;pypy;India;40.00;18
70;pypy;United States;40.00;6
70;pypy;United Kingdom;40.00;2
70;pypy;Greece;40.00;1
70;pypy;Switzerland;40.00;1
70;pypy;Israel;40.00;1
70;pypy;New Zealand;40.00;1
70;pypy;Australia;40.00;1
70;pypy;China;40.00;1
70;pypy;Bangladesh;40.00;1
70;pypy;Indonesia;40.00;1
70;pypy;Netherlands;40.00;2
70;pypy;Canada;40.00;1
70;pypy;France;40.00;1
70;pypy;Germany;40.00;1
70;pypy;France;31.428;1
70;pypy;Viet Nam;31.428;1
70;pypy;Japan;29.092;1
70;pypy;India;22.856;1
70;pypy;India;22.00;1
70;pypy;Italy;22.00;1
70;pypy;United States;18.00;1
70;pypy;India;07.272;1
70;pypy;India;05.716;1
70;pypy;United Kingdom;03.144;1
70;pypy;United States;02.856;1
70;pypy;India;00.00;3
70;pypy3;Russian Federation;40.00;1
70;pypy3;Japan;40.00;2
70;pypy3;India;40.00;56
70;pypy3;France;40.00;2
70;pypy3;Estonia;40.00;1
70;pypy3;Taiwan;40.00;1
70;pypy3;Hong Kong;40.00;2
70;pypy3;United States;40.00;14
70;pypy3;Poland;40.00;2
70;pypy3;Russia;40.00;2
70;pypy3;United Kingdom;40.00;3
70;pypy3;Singapore;40.00;1
70;pypy3;Mexico;40.00;1
70;pypy3;South Korea;40.00;1
70;pypy3;Ghana;40.00;1
70;pypy3;Spain;40.00;1
70;pypy3;Tunisia;40.00;1
70;pypy3;Australia;40.00;1
70;pypy3;Anguilla;40.00;1
70;pypy3;Egypt;40.00;2
70;pypy3;Georgia;40.00;1
70;pypy3;Trinidad and Tobago;40.00;1
70;pypy3;Sri Lanka;40.00;1
70;pypy3;Canada;40.00;1
70;julia;Russian Federation;40.00;1
70;julia;India;00.00;1
80;c;United States;30.00;173
80;c;India;30.00;1914
80;c;Japan;30.00;6
80;c;Hong Kong;30.00;1
80;c;Singapore;30.00;5
80;c;Pakistan;30.00;2
80;c;Morocco;30.00;5
80;c;China;30.00;8
80;c;Australia;30.00;14
80;c;Republic of Korea;30.00;6
80;c;Greece;30.00;3
80;c;Italy;30.00;8
80;c;Switzerland;30.00;2
80;c;Spain;30.00;3
80;c;Russia;30.00;8
80;c;Egypt;30.00;11
80;c;Sweden;30.00;3
80;c;Null;30.00;17
80;c;Norway;30.00;2
80;c;Turkey;30.00;21
80;c;Romania;30.00;9
80;c;Ukraine;30.00;4
80;c;Mongolia;30.00;1
80;c;Thailand;30.00;2
80;c;Belarus;30.00;2
80;c;Brazil;30.00;36
80;c;Canada;30.00;15
80;c;Germany;30.00;6
80;c;Philippines;30.00;1
80;c;Bangladesh;30.00;7
80;c;Poland;30.00;5
80;c;United Kingdom;30.00;10
80;c;Finland;30.00;2
80;c;France;30.00;4
80;c;Taiwan;30.00;6
80;c;Hungary;30.00;4
80;c;Sri Lanka;30.00;6
80;c;Mexico;30.00;7
80;c;Indonesia;30.00;7
80;c;Portugal;30.00;5
80;c;South Africa;30.00;1
80;c;Israel;30.00;4
80;c;New Zealand;30.00;1
80;c;Netherlands;30.00;1
80;c;Cameroon;30.00;1
80;c;Europe;30.00;1
80;c;Slovenia;30.00;2
80;c;Austria;30.00;1
80;c;United Arab Emirates;30.00;1
80;c;Argentina;30.00;1
80;c;Tunisia;30.00;2
80;c;Ireland;30.00;2
80;c;Serbia;30.00;1
80;c;Nepal;30.00;2
80;c;Korea, Republic of;30.00;2
80;c;South Korea;30.00;2
80;c;Malaysia;30.00;1
80;c;Colombia;30.00;1
80;c;Saudi Arabia;30.00;2
80;c;Chile;30.00;1
80;c;Czech Republic;30.00;1
80;c;Venezuela;30.00;1
80;c;Vietnam;30.00;3
80;c;Jordan;30.00;1
80;c;Croatia;30.00;1
80;c;Nigeria;30.00;1
80;c;Viet Nam;30.00;4
80;c;Russian Federation;30.00;2
80;c;Bulgaria;30.00;2
80;c;Algeria;30.00;1
80;c;Kyrgyzstan;30.00;1
80;c;Cambodia;30.00;1
80;c;Austria;22.50;1
80;c;India;22.50;81
80;c;United States;22.50;8
80;c;Japan;22.50;1
80;c;China;22.50;1
80;c;Turkey;22.50;2
80;c;Republic of Korea;22.50;1
80;c;Canada;22.50;1
80;c;Taiwan;22.50;1
80;c;Poland;22.50;1
80;c;Vietnam;22.50;2
80;c;India;03.333;81
80;c;Hong Kong;03.333;1
80;c;Ecuador;03.333;1
80;c;United States;03.333;7
80;c;Brazil;03.333;1
80;c;Czechia;03.333;1
80;c;Netherlands;03.333;1
80;c;Cameroon;03.333;1
80;c;Ivory Coast;03.333;1
80;c;Serbia;03.333;1
80;c;Italy;03.333;1
80;c;Canada;03.333;1
80;c;China;03.333;1
80;c;Bangladesh;03.333;1
80;c;India;00.00;167
80;c;United States;00.00;7
80;c;Sri Lanka;00.00;1
80;c;Null;00.00;6
80;c;Romania;00.00;1
80;c;Pakistan;00.00;1
80;c;Japan;00.00;1
80;c;Vietnam;00.00;2
80;c;Ireland;00.00;1
80;c;Egypt;00.00;1
80;c;France;00.00;1
80;c;China;00.00;2
80;c;Croatia;00.00;1
80;c;Bangladesh;00.00;1
80;c;Colombia;00.00;1
80;c;Argentina;00.00;1
80;c;Brazil;00.00;4
80;c;Italy;00.00;1
80;cpp;United States;30.00;624
80;cpp;India;30.00;2151
80;cpp;Australia;30.00;15
80;cpp;Egypt;30.00;59
80;cpp;Germany;30.00;40
80;cpp;Belgium;30.00;3
80;cpp;China;30.00;45
80;cpp;Malaysia;30.00;4
80;cpp;Croatia;30.00;8
80;cpp;Japan;30.00;12
80;cpp;Sri Lanka;30.00;15
80;cpp;Singapore;30.00;16
80;cpp;Portugal;30.00;4
80;cpp;Canada;30.00;81
80;cpp;Jordan;30.00;1
80;cpp;United Kingdom;30.00;56
80;cpp;Switzerland;30.00;8
80;cpp;Israel;30.00;12
80;cpp;Serbia;30.00;5
80;cpp;Latvia;30.00;2
80;cpp;Bosnia and Herzegovina;30.00;1
80;cpp;Bangladesh;30.00;37
80;cpp;Iran;30.00;3
80;cpp;Netherlands;30.00;13
80;cpp;Spain;30.00;10
80;cpp;Russia;30.00;31
80;cpp;Poland;30.00;29
80;cpp;Mexico;30.00;14
80;cpp;South Africa;30.00;3
80;cpp;Hungary;30.00;14
80;cpp;France;30.00;19
80;cpp;Chile;30.00;3
80;cpp;Palestine;30.00;1
80;cpp;Vietnam;30.00;60
80;cpp;Ukraine;30.00;13
80;cpp;Argentina;30.00;7
80;cpp;Russian Federation;30.00;19
80;cpp;Indonesia;30.00;30
80;cpp;Romania;30.00;23
80;cpp;Tajikistan;30.00;1
80;cpp;Turkey;30.00;33
80;cpp;Hong Kong;30.00;10
80;cpp;Czech Republic;30.00;6
80;cpp;Null;30.00;34
80;cpp;Greece;30.00;4
80;cpp;Czechia;30.00;4
80;cpp;Estonia;30.00;2
80;cpp;Taiwan;30.00;13
80;cpp;Italy;30.00;10
80;cpp;Peru;30.00;3
80;cpp;Armenia;30.00;4
80;cpp;US;30.00;1
80;cpp;Belarus;30.00;4
80;cpp;Brazil;30.00;20
80;cpp;Republic of Lithuania;30.00;2
80;cpp;Slovenia;30.00;2
80;cpp;Lebanon;30.00;2
80;cpp;Sweden;30.00;7
80;cpp;Senegal;30.00;1
80;cpp;Thailand;30.00;5
80;cpp;Lithuania;30.00;2
80;cpp;Palestinian Territory;30.00;1
80;cpp;Bulgaria;30.00;16
80;cpp;Tunisia;30.00;4
80;cpp;Philippines;30.00;7
80;cpp;Dominican Republic;30.00;1
80;cpp;Nepal;30.00;4
80;cpp;Nigeria;30.00;1
80;cpp;Republic of Korea;30.00;17
80;cpp;Denmark;30.00;2
80;cpp;United Arab Emirates;30.00;4
80;cpp;Morocco;30.00;3
80;cpp;Macedonia;30.00;1
80;cpp;Kazakhstan;30.00;8
80;cpp;Bolivia;30.00;1
80;cpp;Pakistan;30.00;7
80;cpp;Georgia;30.00;26
80;cpp;New Zealand;30.00;1
80;cpp;Ireland;30.00;6
80;cpp;Cyprus;30.00;1
80;cpp;Austria;30.00;1
80;cpp;Viet Nam;30.00;54
80;cpp;Kenya;30.00;20
80;cpp;Mongolia;30.00;1
80;cpp;Azerbaijan;30.00;16
80;cpp;Hashemite Kingdom of Jordan;30.00;1
80;cpp;South Korea;30.00;10
80;cpp;Norway;30.00;1
80;cpp;Colombia;30.00;5
80;cpp;Montenegro;30.00;1
80;cpp;Tokelau;30.00;1
80;cpp;Korea, Republic of;30.00;4
80;cpp;Sudan;30.00;1
80;cpp;Moldova, Republic of;30.00;1
80;cpp;Andorra;30.00;3
80;cpp;Ethiopia;30.00;4
80;cpp;Costa Rica;30.00;1
80;cpp;Uzbekistan;30.00;3
80;cpp;India;23.334;17
80;cpp;Australia;23.334;1
80;cpp;South Africa;23.334;1
80;cpp;United States;23.334;5
80;cpp;Germany;23.334;2
80;cpp;Canada;23.334;1
80;cpp;India;22.50;44
80;cpp;Tunisia;22.50;1
80;cpp;United States;22.50;14
80;cpp;Turkey;22.50;4
80;cpp;Poland;22.50;1
80;cpp;New Zealand;22.50;1
80;cpp;France;22.50;1
80;cpp;Null;22.50;1
80;cpp;China;22.50;2
80;cpp;Azerbaijan;22.50;1
80;cpp;Canada;22.50;2
80;cpp;Brazil;22.50;1
80;cpp;Mexico;22.50;1
80;cpp;Croatia;22.50;1
80;cpp;United Kingdom;22.50;1
80;cpp;Vietnam;22.50;2
80;cpp;United States;16.668;2
80;cpp;India;16.668;13
80;cpp;France;16.668;1
80;cpp;India;15.00;11
80;cpp;United States;15.00;3
80;cpp;Singapore;15.00;1
80;cpp;Algeria;15.00;1
80;cpp;Canada;09.999;3
80;cpp;United States;09.999;14
80;cpp;India;09.999;20
80;cpp;Romania;09.999;1
80;cpp;Chile;09.999;1
80;cpp;Viet Nam;09.999;1
80;cpp;Mexico;09.999;1
80;cpp;Germany;09.999;1
80;cpp;Argentina;09.999;1
80;cpp;Russia;07.50;1
80;cpp;Mexico;07.50;1
80;cpp;India;07.50;10
80;cpp;Syria;07.50;1
80;cpp;Canada;07.50;1
80;cpp;Null;07.50;1
80;cpp;Turkey;07.50;1
80;cpp;United States;07.50;2
80;cpp;Sweden;07.50;1
80;cpp;Honduras;07.50;1
80;cpp;Russian Federation;00.00;2
80;cpp;India;00.00;116
80;cpp;United States;00.00;27
80;cpp;United Arab Emirates;00.00;1
80;cpp;Canada;00.00;1
80;cpp;Sweden;00.00;1
80;cpp;Kyrgyzstan;00.00;1
80;cpp;Russia;00.00;3
80;cpp;Azerbaijan;00.00;7
80;cpp;Nigeria;00.00;1
80;cpp;Bangladesh;00.00;6
80;cpp;Kazakhstan;00.00;1
80;cpp;Egypt;00.00;1
80;cpp;Turkey;00.00;2
80;cpp;Indonesia;00.00;2
80;cpp;Null;00.00;2
